id_student,code_module,code_presentation,dropout,total_clicks,total_sessions,first_active_day,last_active_day,activity_span,avg_clicks_per_day,num_assessments_submitted,avg_score,min_score,num_low_scores,avg_submission_delay,gender,age_band,region,highest_education,imd_band,num_of_prev_attempts,studied_credits,disability
443563,FFF,2013B,0,1282.0,26.0,-13.0,20.0,33.0,49.30769230769231,3.0,81.33333333333333,78.0,0.0,-143.33333333333334,M,0-35,West Midlands Region,A Level or Equivalent,?,1,120,N
443696,FFF,2013B,0,1469.0,24.0,-18.0,19.0,37.0,61.208333333333336,3.0,83.0,60.0,0.0,-153.33333333333334,F,0-35,London Region,A Level or Equivalent,80-90%,1,360,N
443950,FFF,2013B,0,1064.0,22.0,-18.0,20.0,38.0,48.36363636363637,1.0,72.0,72.0,0.0,-1.0,M,0-35,Ireland,Lower Than A Level,40-50%,0,60,N
443989,FFF,2013B,0,1034.0,22.0,-18.0,19.0,37.0,47.0,2.0,96.0,96.0,0.0,-104.5,M,0-35,East Anglian Region,A Level or Equivalent,70-80%,0,60,N
446440,FFF,2013B,0,164.0,7.0,-16.0,20.0,36.0,23.428571428571427,1.0,84.0,84.0,0.0,-1.0,F,0-35,South West Region,A Level or Equivalent,10-20,1,160,N
447036,FFF,2013B,1,479.0,23.0,-18.0,18.0,36.0,20.82608695652174,1.0,92.0,92.0,0.0,-1.0,M,0-35,East Anglian Region,Lower Than A Level,80-90%,2,150,N
447127,FFF,2013B,0,549.0,33.0,-18.0,20.0,38.0,16.636363636363637,1.0,80.0,80.0,0.0,-3.0,M,0-35,Yorkshire Region,Lower Than A Level,20-30%,1,180,N
464755,FFF,2013B,1,663.0,27.0,-18.0,20.0,38.0,24.555555555555557,0.0,0.0,0.0,0.0,0.0,M,35-55,London Region,A Level or Equivalent,10-20,0,120,N
464785,FFF,2013B,0,421.0,17.0,-14.0,19.0,33.0,24.764705882352942,1.0,78.0,78.0,0.0,0.0,M,0-35,North Region,A Level or Equivalent,60-70%,0,60,N
465175,FFF,2013B,0,785.0,10.0,-17.0,19.0,36.0,78.5,2.0,56.5,36.0,1.0,-101.0,M,0-35,Scotland,Lower Than A Level,60-70%,1,90,N
465312,FFF,2013B,0,798.0,30.0,-18.0,20.0,38.0,26.6,1.0,82.0,82.0,0.0,-3.0,F,0-35,North Region,A Level or Equivalent,?,1,120,N
465430,FFF,2013B,0,253.0,16.0,-18.0,20.0,38.0,15.8125,1.0,96.0,96.0,0.0,0.0,M,0-35,South West Region,A Level or Equivalent,20-30%,0,60,N
465719,FFF,2013B,0,2.0,2.0,-17.0,19.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,M,0-35,Scotland,Lower Than A Level,0-10%,0,75,N
466203,FFF,2013B,0,470.0,17.0,-2.0,20.0,22.0,27.647058823529413,1.0,58.0,58.0,0.0,-1.0,M,0-35,London Region,Lower Than A Level,30-40%,0,120,N
466329,FFF,2013B,0,863.0,22.0,-18.0,20.0,38.0,39.22727272727273,2.0,89.5,79.0,0.0,-105.5,F,0-35,South East Region,Lower Than A Level,60-70%,0,120,N
466582,FFF,2013B,1,236.0,10.0,-13.0,18.0,31.0,23.6,0.0,0.0,0.0,0.0,0.0,F,35-55,North Western Region,Lower Than A Level,10-20,0,60,N
466599,FFF,2013B,0,13.0,2.0,11.0,19.0,8.0,6.5,0.0,0.0,0.0,0.0,0.0,M,0-35,South Region,A Level or Equivalent,50-60%,0,120,N
466828,FFF,2013B,0,600.0,26.0,-18.0,20.0,38.0,23.076923076923077,2.0,93.5,89.0,0.0,-103.0,M,0-35,South West Region,A Level or Equivalent,0-10%,1,60,N
467416,FFF,2013B,0,760.0,23.0,-15.0,20.0,35.0,33.04347826086956,1.0,88.0,88.0,0.0,-2.0,M,35-55,East Anglian Region,Lower Than A Level,90-100%,1,180,N
467506,FFF,2013B,0,681.0,17.0,-18.0,19.0,37.0,40.05882352941177,1.0,64.0,64.0,0.0,-4.0,M,35-55,South West Region,A Level or Equivalent,70-80%,0,180,N
467700,FFF,2013B,0,338.0,15.0,-18.0,20.0,38.0,22.533333333333335,1.0,94.0,94.0,0.0,-3.0,M,0-35,South Region,A Level or Equivalent,90-100%,1,60,N
467725,FFF,2013B,0,589.0,19.0,-11.0,20.0,31.0,31.0,1.0,72.0,72.0,0.0,1.0,M,0-35,Scotland,Lower Than A Level,70-80%,1,60,N
467854,FFF,2013B,0,386.0,20.0,-18.0,20.0,38.0,19.3,1.0,86.0,86.0,0.0,-1.0,F,0-35,North Region,Lower Than A Level,?,0,120,N
468497,FFF,2013B,0,334.0,5.0,1.0,20.0,19.0,66.8,1.0,84.0,84.0,0.0,-1.0,M,35-55,West Midlands Region,Lower Than A Level,40-50%,0,60,N
468908,FFF,2013B,0,148.0,11.0,-6.0,20.0,26.0,13.454545454545455,1.0,70.0,70.0,0.0,0.0,M,0-35,South West Region,A Level or Equivalent,30-40%,0,120,N
469154,FFF,2013B,0,1048.0,23.0,-17.0,20.0,37.0,45.56521739130435,1.0,90.0,90.0,0.0,-4.0,M,0-35,West Midlands Region,A Level or Equivalent,50-60%,0,120,N
469743,FFF,2013B,0,2271.0,39.0,-18.0,20.0,38.0,58.23076923076923,3.0,94.0,82.0,0.0,-145.33333333333334,M,0-35,South West Region,No Formal quals,30-40%,1,120,N
470786,FFF,2013B,0,392.0,12.0,-12.0,19.0,31.0,32.666666666666664,2.0,79.5,77.0,0.0,-104.0,M,0-35,South West Region,A Level or Equivalent,40-50%,0,60,N
471977,FFF,2013B,0,495.0,24.0,-14.0,20.0,34.0,20.625,1.0,90.0,90.0,0.0,-4.0,M,0-35,South West Region,Lower Than A Level,40-50%,0,60,N
472602,FFF,2013B,0,406.0,11.0,-4.0,20.0,24.0,36.90909090909091,1.0,68.0,68.0,0.0,0.0,M,0-35,Scotland,HE Qualification,40-50%,0,60,N
472810,FFF,2013B,1,107.0,7.0,-11.0,19.0,30.0,15.285714285714286,1.0,68.0,68.0,0.0,0.0,M,0-35,East Anglian Region,Lower Than A Level,70-80%,0,60,N
473081,FFF,2013B,1,931.0,34.0,-14.0,20.0,34.0,27.38235294117647,1.0,90.0,90.0,0.0,0.0,F,35-55,Scotland,Lower Than A Level,70-80%,0,120,N
473102,FFF,2013B,1,476.0,19.0,-15.0,20.0,35.0,25.05263157894737,1.0,44.0,44.0,0.0,-1.0,F,35-55,South East Region,Lower Than A Level,30-40%,1,120,N
473162,FFF,2013B,0,1061.0,29.0,-18.0,20.0,38.0,36.58620689655172,1.0,88.0,88.0,0.0,-1.0,F,0-35,South East Region,Lower Than A Level,80-90%,0,60,N
473789,FFF,2013B,0,631.0,27.0,-17.0,20.0,37.0,23.37037037037037,1.0,86.0,86.0,0.0,-1.0,M,35-55,South Region,Lower Than A Level,80-90%,0,90,N
474677,FFF,2013B,0,124.0,9.0,-15.0,19.0,34.0,13.777777777777779,1.0,80.0,80.0,0.0,0.0,M,0-35,London Region,Lower Than A Level,20-30%,0,60,N
475681,FFF,2013B,0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,0-35,North Western Region,A Level or Equivalent,50-60%,0,60,N
476194,FFF,2013B,0,885.0,21.0,-10.0,19.0,29.0,42.142857142857146,3.0,86.33333333333333,76.0,0.0,-146.66666666666666,M,0-35,Scotland,Lower Than A Level,50-60%,0,60,N
476845,FFF,2013B,0,451.0,12.0,-9.0,19.0,28.0,37.583333333333336,1.0,90.0,90.0,0.0,0.0,M,0-35,London Region,HE Qualification,70-80%,0,60,N
476946,FFF,2013B,0,196.0,7.0,-8.0,19.0,27.0,28.0,1.0,72.0,72.0,0.0,0.0,F,35-55,East Midlands Region,Lower Than A Level,30-40%,1,150,N
477185,FFF,2013B,0,311.0,14.0,-18.0,20.0,38.0,22.214285714285715,1.0,72.0,72.0,0.0,0.0,M,35-55,South East Region,A Level or Equivalent,30-40%,0,120,N
477812,FFF,2013B,1,554.0,14.0,-11.0,18.0,29.0,39.57142857142857,1.0,90.0,90.0,0.0,-1.0,M,0-35,Scotland,Lower Than A Level,70-80%,1,120,Y
478279,FFF,2013B,0,301.0,11.0,-4.0,20.0,24.0,27.363636363636363,1.0,90.0,90.0,0.0,-2.0,M,0-35,North Region,A Level or Equivalent,60-70%,0,60,N
478337,FFF,2013B,0,552.0,14.0,-18.0,17.0,35.0,39.42857142857143,1.0,86.0,86.0,0.0,-6.0,F,0-35,London Region,Lower Than A Level,0-10%,0,90,N
478432,FFF,2013B,0,300.0,14.0,-4.0,19.0,23.0,21.428571428571427,0.0,0.0,0.0,0.0,0.0,M,35-55,London Region,A Level or Equivalent,50-60%,0,60,N
478660,FFF,2013B,0,854.0,20.0,-17.0,20.0,37.0,42.7,1.0,88.0,88.0,0.0,-4.0,M,35-55,East Midlands Region,A Level or Equivalent,60-70%,0,60,N
478685,FFF,2013B,0,196.0,4.0,-17.0,19.0,36.0,49.0,1.0,80.0,80.0,0.0,0.0,F,0-35,Scotland,A Level or Equivalent,90-100%,0,60,N
479057,FFF,2013B,0,396.0,18.0,-18.0,20.0,38.0,22.0,1.0,86.0,86.0,0.0,-3.0,M,0-35,North Region,Lower Than A Level,10-20,0,90,N
479356,FFF,2013B,0,322.0,17.0,-14.0,19.0,33.0,18.941176470588236,1.0,84.0,84.0,0.0,-1.0,M,35-55,East Anglian Region,HE Qualification,90-100%,0,150,N
479764,FFF,2013B,0,672.0,21.0,-12.0,20.0,32.0,32.0,1.0,88.0,88.0,0.0,-2.0,M,0-35,Yorkshire Region,Lower Than A Level,80-90%,0,60,N
479828,FFF,2013B,1,486.0,23.0,-18.0,20.0,38.0,21.130434782608695,0.0,0.0,0.0,0.0,0.0,M,0-35,East Midlands Region,A Level or Equivalent,90-100%,1,180,N
479860,FFF,2013B,0,1827.0,39.0,-18.0,20.0,38.0,46.84615384615385,1.0,86.0,86.0,0.0,-3.0,M,35-55,South West Region,Lower Than A Level,50-60%,0,60,N
479892,FFF,2013B,1,318.0,10.0,-18.0,3.0,21.0,31.8,0.0,0.0,0.0,0.0,0.0,M,0-35,South West Region,A Level or Equivalent,70-80%,0,120,N
479922,FFF,2013B,0,762.0,37.0,-18.0,20.0,38.0,20.594594594594593,1.0,72.0,72.0,0.0,-1.0,M,0-35,Yorkshire Region,A Level or Equivalent,20-30%,1,180,N
480014,FFF,2013B,0,903.0,19.0,-18.0,12.0,30.0,47.526315789473685,1.0,86.0,86.0,0.0,-8.0,M,35-55,London Region,A Level or Equivalent,70-80%,0,60,N
480181,FFF,2013B,1,339.0,12.0,-12.0,20.0,32.0,28.25,1.0,80.0,80.0,0.0,1.0,M,0-35,North Region,A Level or Equivalent,?,0,60,N
480199,FFF,2013B,0,522.0,18.0,-15.0,19.0,34.0,29.0,1.0,56.0,56.0,0.0,0.0,F,35-55,London Region,Lower Than A Level,10-20,1,150,N
480937,FFF,2013B,0,780.0,13.0,-18.0,20.0,38.0,60.0,1.0,88.0,88.0,0.0,-2.0,M,35-55,Yorkshire Region,Lower Than A Level,80-90%,1,150,N
480960,FFF,2013B,0,917.0,26.0,-18.0,18.0,36.0,35.26923076923077,1.0,94.0,94.0,0.0,-10.0,F,0-35,London Region,A Level or Equivalent,60-70%,1,150,N
480981,FFF,2013B,0,1196.0,15.0,-4.0,18.0,22.0,79.73333333333333,2.0,54.5,54.0,0.0,-215.0,M,35-55,London Region,Lower Than A Level,30-40%,1,120,Y
480984,FFF,2013B,0,1356.0,26.0,-18.0,20.0,38.0,52.15384615384615,1.0,68.0,68.0,0.0,-2.0,M,0-35,North Region,A Level or Equivalent,?,0,70,N
481227,FFF,2013B,1,1058.0,37.0,-18.0,20.0,38.0,28.594594594594593,1.0,84.0,84.0,0.0,-1.0,M,35-55,Wales,A Level or Equivalent,70-80%,0,60,N
481367,FFF,2013B,1,760.0,21.0,-18.0,20.0,38.0,36.19047619047619,1.0,92.0,92.0,0.0,-1.0,M,0-35,North Western Region,A Level or Equivalent,0-10%,1,120,N
481453,FFF,2013B,0,563.0,8.0,-16.0,19.0,35.0,70.375,1.0,92.0,92.0,0.0,0.0,M,35-55,London Region,A Level or Equivalent,10-20,0,60,N
482071,FFF,2013B,0,313.0,9.0,-18.0,19.0,37.0,34.77777777777778,2.0,95.5,95.0,0.0,-115.0,M,0-35,South Region,Lower Than A Level,80-90%,0,90,N
482187,FFF,2013B,0,595.0,10.0,-16.0,20.0,36.0,59.5,1.0,92.0,92.0,0.0,0.0,F,0-35,North Region,A Level or Equivalent,?,0,60,N
482264,FFF,2013B,1,230.0,9.0,0.0,20.0,20.0,25.555555555555557,0.0,0.0,0.0,0.0,0.0,F,35-55,West Midlands Region,A Level or Equivalent,30-40%,0,60,N
482268,FFF,2013B,0,2.0,2.0,-10.0,9.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,M,0-35,East Anglian Region,No Formal quals,20-30%,1,180,N
482275,FFF,2013B,0,83.0,6.0,-4.0,18.0,22.0,13.833333333333334,1.0,86.0,86.0,0.0,-1.0,M,35-55,North Western Region,Lower Than A Level,30-40%,1,210,N
482513,FFF,2013B,0,1390.0,27.0,-10.0,20.0,30.0,51.48148148148148,2.0,86.5,85.0,0.0,-104.5,F,35-55,North Western Region,Lower Than A Level,20-30%,0,60,N
483620,FFF,2013B,0,570.0,11.0,9.0,20.0,11.0,51.81818181818182,1.0,74.0,74.0,0.0,-1.0,M,0-35,West Midlands Region,Lower Than A Level,50-60%,1,180,N
483743,FFF,2013B,0,25.0,3.0,-12.0,12.0,24.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,M,0-35,South West Region,Lower Than A Level,70-80%,1,150,N
483872,FFF,2013B,0,544.0,16.0,-5.0,19.0,24.0,34.0,2.0,84.5,83.0,0.0,-101.0,M,0-35,London Region,A Level or Equivalent,70-80%,0,120,N
483997,FFF,2013B,0,373.0,13.0,-16.0,18.0,34.0,28.692307692307693,1.0,92.0,92.0,0.0,-1.0,F,0-35,North Region,A Level or Equivalent,30-40%,0,60,N
484165,FFF,2013B,0,180.0,12.0,-18.0,19.0,37.0,15.0,1.0,80.0,80.0,0.0,-1.0,M,0-35,North Western Region,A Level or Equivalent,40-50%,1,150,N
484242,FFF,2013B,1,319.0,18.0,-16.0,20.0,36.0,17.72222222222222,1.0,84.0,84.0,0.0,0.0,M,0-35,Wales,A Level or Equivalent,50-60%,0,120,N
484458,FFF,2013B,0,611.0,23.0,-18.0,16.0,34.0,26.565217391304348,1.0,86.0,86.0,0.0,-5.0,F,35-55,London Region,A Level or Equivalent,70-80%,0,90,N
484556,FFF,2013B,0,332.0,8.0,-1.0,19.0,20.0,41.5,1.0,76.0,76.0,0.0,0.0,M,0-35,South East Region,Lower Than A Level,40-50%,0,60,Y
484780,FFF,2013B,0,177.0,9.0,4.0,19.0,15.0,19.666666666666668,0.0,0.0,0.0,0.0,0.0,F,0-35,South East Region,Lower Than A Level,70-80%,0,90,N
484790,FFF,2013B,0,95.0,5.0,-12.0,7.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,M,0-35,East Anglian Region,A Level or Equivalent,20-30%,1,180,N
484947,FFF,2013B,0,389.0,20.0,-16.0,17.0,33.0,19.45,0.0,0.0,0.0,0.0,0.0,M,0-35,Ireland,A Level or Equivalent,10-20,0,90,N
485528,FFF,2013B,0,777.0,39.0,-18.0,20.0,38.0,19.923076923076923,1.0,60.0,60.0,0.0,-2.0,M,0-35,Yorkshire Region,A Level or Equivalent,0-10%,0,60,N
485544,FFF,2013B,0,279.0,17.0,-11.0,20.0,31.0,16.41176470588235,1.0,66.0,66.0,0.0,0.0,M,0-35,West Midlands Region,HE Qualification,0-10%,0,150,N
485768,FFF,2013B,0,422.0,11.0,-9.0,18.0,27.0,38.36363636363637,1.0,70.0,70.0,0.0,-1.0,M,0-35,East Anglian Region,Lower Than A Level,90-100%,0,60,N
486007,FFF,2013B,0,116.0,7.0,-14.0,18.0,32.0,16.571428571428573,1.0,84.0,84.0,0.0,-1.0,F,0-35,South East Region,A Level or Equivalent,10-20,0,60,N
486145,FFF,2013B,0,166.0,5.0,11.0,18.0,7.0,33.2,1.0,70.0,70.0,0.0,-1.0,M,0-35,South Region,HE Qualification,40-50%,1,120,N
487168,FFF,2013B,0,406.0,22.0,-18.0,19.0,37.0,18.454545454545453,1.0,82.0,82.0,0.0,0.0,F,0-35,East Midlands Region,A Level or Equivalent,0-10%,0,120,N
487271,FFF,2013B,1,56.0,16.0,-18.0,18.0,36.0,3.5,3.0,90.0,86.0,0.0,-97.0,M,0-35,East Midlands Region,Lower Than A Level,50-60%,1,120,N
487636,FFF,2013B,0,237.0,6.0,-5.0,18.0,23.0,39.5,1.0,84.0,84.0,0.0,-1.0,M,0-35,North Western Region,A Level or Equivalent,20-30%,0,90,N
488386,FFF,2013B,1,532.0,18.0,-15.0,20.0,35.0,29.555555555555557,1.0,58.0,58.0,0.0,1.0,F,0-35,London Region,HE Qualification,20-30%,0,60,Y
488675,FFF,2013B,0,103.0,4.0,-13.0,19.0,32.0,25.75,1.0,46.0,46.0,0.0,0.0,M,35-55,North Region,Post Graduate Qualification,?,0,120,N
488968,FFF,2013B,0,2316.0,37.0,-18.0,20.0,38.0,62.5945945945946,1.0,90.0,90.0,0.0,-1.0,F,35-55,South West Region,HE Qualification,50-60%,1,180,N
489443,FFF,2013B,0,255.0,8.0,-4.0,20.0,24.0,31.875,1.0,74.0,74.0,0.0,1.0,M,0-35,West Midlands Region,A Level or Equivalent,10-20,0,60,N
490082,FFF,2013B,0,539.0,28.0,-18.0,20.0,38.0,19.25,1.0,98.0,98.0,0.0,-4.0,F,0-35,East Anglian Region,HE Qualification,70-80%,0,60,N
490156,FFF,2013B,0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,35-55,North Region,HE Qualification,80-90%,1,180,N
490195,FFF,2013B,0,1162.0,32.0,-18.0,20.0,38.0,36.3125,1.0,84.0,84.0,0.0,-6.0,M,0-35,Yorkshire Region,A Level or Equivalent,30-40%,0,60,N
490284,FFF,2013B,0,548.0,11.0,-16.0,18.0,34.0,49.81818181818182,2.0,88.5,86.0,0.0,-104.0,M,0-35,East Anglian Region,A Level or Equivalent,30-40%,0,60,N
491004,FFF,2013B,0,732.0,21.0,-16.0,20.0,36.0,34.857142857142854,1.0,88.0,88.0,0.0,-1.0,M,35-55,Wales,A Level or Equivalent,40-50%,0,60,N
491503,FFF,2013B,0,390.0,14.0,-15.0,19.0,34.0,27.857142857142858,1.0,82.0,82.0,0.0,-1.0,F,35-55,Wales,A Level or Equivalent,30-40%,0,120,N
491636,FFF,2013B,0,843.0,16.0,-18.0,19.0,37.0,52.6875,0.0,0.0,0.0,0.0,0.0,M,35-55,East Anglian Region,Lower Than A Level,20-30%,0,90,N
494164,FFF,2013B,0,329.0,20.0,-18.0,19.0,37.0,16.45,1.0,90.0,90.0,0.0,0.0,M,0-35,Ireland,Lower Than A Level,50-60%,1,150,N
494165,FFF,2013B,0,649.0,19.0,-18.0,19.0,37.0,34.1578947368421,2.0,66.5,63.0,0.0,-104.5,M,0-35,Ireland,Lower Than A Level,60-70%,1,120,N
494340,FFF,2013B,0,821.0,27.0,-14.0,20.0,34.0,30.40740740740741,2.0,89.0,88.0,0.0,-103.5,M,0-35,Yorkshire Region,A Level or Equivalent,40-50%,0,90,N
494443,FFF,2013B,0,434.0,5.0,-3.0,19.0,22.0,86.8,1.0,70.0,70.0,0.0,0.0,F,0-35,London Region,Lower Than A Level,50-60%,0,60,N
494622,FFF,2013B,0,171.0,7.0,-10.0,18.0,28.0,24.428571428571427,1.0,90.0,90.0,0.0,0.0,M,0-35,London Region,Lower Than A Level,10-20,0,120,N
494866,FFF,2013B,1,324.0,15.0,-12.0,20.0,32.0,21.6,1.0,62.0,62.0,0.0,-2.0,M,0-35,North Western Region,Lower Than A Level,0-10%,0,90,N
494903,FFF,2013B,0,141.0,3.0,-17.0,19.0,36.0,47.0,1.0,92.0,92.0,0.0,0.0,M,0-35,South Region,Lower Than A Level,60-70%,0,120,N
495318,FFF,2013B,1,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,0-35,North Western Region,Lower Than A Level,30-40%,0,60,N
495621,FFF,2013B,0,331.0,14.0,-4.0,19.0,23.0,23.642857142857142,1.0,74.0,74.0,0.0,0.0,M,0-35,West Midlands Region,A Level or Equivalent,0-10%,1,120,Y
495776,FFF,2013B,0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,0-35,South West Region,Lower Than A Level,10-20,1,180,N
496470,FFF,2013B,0,105.0,9.0,-14.0,20.0,34.0,11.666666666666666,1.0,72.0,72.0,0.0,0.0,M,0-35,North Region,A Level or Equivalent,50-60%,0,60,N
496491,FFF,2013B,0,1202.0,30.0,-18.0,19.0,37.0,40.06666666666667,1.0,92.0,92.0,0.0,-1.0,F,0-35,London Region,Lower Than A Level,20-30%,0,60,N
496561,FFF,2013B,0,228.0,16.0,-13.0,18.0,31.0,14.25,1.0,94.0,94.0,0.0,-1.0,M,0-35,East Anglian Region,A Level or Equivalent,20-30%,0,150,N
496657,FFF,2013B,1,422.0,16.0,-16.0,19.0,35.0,26.375,1.0,68.0,68.0,0.0,0.0,M,35-55,London Region,Lower Than A Level,60-70%,0,60,N
496671,FFF,2013B,0,627.0,11.0,8.0,20.0,12.0,57.0,1.0,88.0,88.0,0.0,0.0,F,35-55,South West Region,A Level or Equivalent,70-80%,0,60,N
497102,FFF,2013B,0,530.0,23.0,-18.0,20.0,38.0,23.043478260869566,1.0,74.0,74.0,0.0,-4.0,M,0-35,Scotland,HE Qualification,30-40%,1,270,N
497139,FFF,2013B,1,56.0,6.0,-17.0,11.0,28.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,M,0-35,West Midlands Region,Lower Than A Level,0-10%,1,210,N
497180,FFF,2013B,0,5348.0,28.0,-17.0,20.0,37.0,191.0,2.0,89.0,82.0,0.0,-107.5,M,0-35,East Anglian Region,Lower Than A Level,20-30%,0,120,N
497211,FFF,2013B,0,465.0,12.0,-17.0,18.0,35.0,38.75,1.0,80.0,80.0,0.0,-2.0,M,0-35,East Anglian Region,A Level or Equivalent,70-80%,0,60,N
497226,FFF,2013B,0,133.0,5.0,-17.0,19.0,36.0,26.6,0.0,0.0,0.0,0.0,0.0,M,0-35,South West Region,Lower Than A Level,40-50%,0,60,N
497410,FFF,2013B,0,274.0,12.0,-18.0,19.0,37.0,22.833333333333332,1.0,74.0,74.0,0.0,0.0,M,0-35,South Region,A Level or Equivalent,50-60%,0,60,N
497855,FFF,2013B,0,676.0,23.0,-16.0,19.0,35.0,29.391304347826086,1.0,78.0,78.0,0.0,0.0,M,0-35,North Region,A Level or Equivalent,?,0,60,N
497891,FFF,2013B,1,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,0-35,London Region,Lower Than A Level,20-30%,0,180,N
497897,FFF,2013B,0,241.0,11.0,-15.0,19.0,34.0,21.90909090909091,1.0,80.0,80.0,0.0,-1.0,F,0-35,West Midlands Region,No Formal quals,10-20,1,120,N
498269,FFF,2013B,0,728.0,15.0,-7.0,20.0,27.0,48.53333333333333,1.0,44.0,44.0,0.0,-1.0,F,35-55,East Anglian Region,Lower Than A Level,70-80%,0,60,Y
498554,FFF,2013B,0,860.0,17.0,-14.0,19.0,33.0,50.588235294117645,1.0,92.0,92.0,0.0,-1.0,M,35-55,South West Region,Lower Than A Level,90-100%,0,60,N
498578,FFF,2013B,0,459.0,15.0,-11.0,17.0,28.0,30.6,1.0,86.0,86.0,0.0,-3.0,F,0-35,South West Region,A Level or Equivalent,20-30%,0,150,N
498636,FFF,2013B,1,605.0,18.0,-18.0,20.0,38.0,33.611111111111114,1.0,62.0,62.0,0.0,-1.0,M,0-35,South Region,Lower Than A Level,20-30%,0,60,Y
499244,FFF,2013B,1,321.0,19.0,-12.0,19.0,31.0,16.894736842105264,1.0,62.0,62.0,0.0,-1.0,M,0-35,South Region,Lower Than A Level,70-80%,1,180,N
499354,FFF,2013B,0,474.0,12.0,-12.0,19.0,31.0,39.5,1.0,86.0,86.0,0.0,-3.0,M,0-35,Wales,A Level or Equivalent,80-90%,1,120,N
499372,FFF,2013B,0,224.0,9.0,-18.0,18.0,36.0,24.88888888888889,2.0,77.0,66.0,0.0,-106.5,M,35-55,London Region,A Level or Equivalent,10-20,1,120,Y
499993,FFF,2013B,0,1769.0,34.0,-18.0,20.0,38.0,52.029411764705884,2.0,92.5,89.0,0.0,-108.0,M,0-35,East Anglian Region,Lower Than A Level,90-100%,0,60,N
500230,FFF,2013B,0,810.0,23.0,-18.0,20.0,38.0,35.21739130434783,1.0,92.0,92.0,0.0,0.0,M,0-35,West Midlands Region,Lower Than A Level,60-70%,0,60,N
500652,FFF,2013B,0,802.0,20.0,-16.0,20.0,36.0,40.1,2.0,82.0,78.0,0.0,-104.0,M,0-35,East Anglian Region,Lower Than A Level,80-90%,0,60,N
501493,FFF,2013B,0,125.0,8.0,-15.0,17.0,32.0,15.625,1.0,78.0,78.0,0.0,-2.0,M,0-35,North Western Region,Lower Than A Level,10-20,1,270,Y
501755,FFF,2013B,1,172.0,12.0,-18.0,18.0,36.0,14.333333333333334,1.0,30.0,30.0,1.0,-1.0,M,0-35,South Region,Lower Than A Level,80-90%,0,60,N
501869,FFF,2013B,0,191.0,12.0,-4.0,19.0,23.0,15.916666666666666,1.0,54.0,54.0,0.0,0.0,M,0-35,North Western Region,A Level or Equivalent,0-10%,0,120,N
502512,FFF,2013B,0,694.0,23.0,-16.0,18.0,34.0,30.17391304347826,2.0,72.0,64.0,0.0,-103.0,M,0-35,East Midlands Region,HE Qualification,10-20,1,180,N
502531,FFF,2013B,1,420.0,17.0,-18.0,20.0,38.0,24.705882352941178,1.0,72.0,72.0,0.0,-1.0,M,0-35,South Region,Lower Than A Level,50-60%,1,300,N
502900,FFF,2013B,0,99.0,5.0,5.0,18.0,13.0,19.8,1.0,90.0,90.0,0.0,-1.0,M,0-35,East Anglian Region,A Level or Equivalent,50-60%,0,120,N
502973,FFF,2013B,0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,0-35,South East Region,Lower Than A Level,50-60%,0,120,N
503544,FFF,2013B,0,1055.0,25.0,-16.0,20.0,36.0,42.2,1.0,80.0,80.0,0.0,0.0,M,35-55,North Western Region,HE Qualification,0-10%,0,90,N
503668,FFF,2013B,0,177.0,11.0,-8.0,19.0,27.0,16.09090909090909,1.0,72.0,72.0,0.0,0.0,F,0-35,London Region,Lower Than A Level,50-60%,1,180,N
504157,FFF,2013B,0,1412.0,35.0,-18.0,20.0,38.0,40.34285714285714,1.0,64.0,64.0,0.0,-6.0,F,0-35,South East Region,Lower Than A Level,70-80%,0,60,N
504162,FFF,2013B,0,413.0,32.0,-16.0,20.0,36.0,12.90625,1.0,90.0,90.0,0.0,-1.0,M,0-35,Yorkshire Region,Lower Than A Level,90-100%,0,60,Y
504190,FFF,2013B,0,3.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,M,35-55,London Region,HE Qualification,20-30%,1,120,N
504200,FFF,2013B,0,209.0,9.0,-18.0,20.0,38.0,23.22222222222222,1.0,76.0,76.0,0.0,-1.0,M,0-35,Scotland,Lower Than A Level,0-10%,0,60,Y
504231,FFF,2013B,0,261.0,9.0,-18.0,20.0,38.0,29.0,1.0,78.0,78.0,0.0,-5.0,M,0-35,South Region,A Level or Equivalent,90-100%,0,60,Y
504243,FFF,2013B,0,528.0,32.0,-18.0,20.0,38.0,16.5,1.0,96.0,96.0,0.0,-1.0,F,0-35,North Region,A Level or Equivalent,?,1,150,N
